month,hour,temp,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility
4,20,28.315833333333334,79.7035,0.19583333333333333,24.58833333333333,17.805833333333332,70.655,1009.9,57.876666666666665,
4,21,28.250833333333333,79.64758333333333,0.18416666666666667,25.58,18.909166666666668,70.66499999999999,1010.4416666666667,57.50833333333333,
4,22,28.183333333333334,79.645,0.18166666666666667,25.8675,19.6075,75.45416666666667,1010.8083333333333,56.4525,
4,23,28.04416666666667,80.04225,0.19083333333333333,25.956666666666667,19.971666666666668,84.97083333333333,1010.6833333333333,56.649166666666666,
5,0,28.283870967741933,81.05959677419354,0.25725806451612904,21.775,14.570967741935483,117.53709677419356,1010.016129032258,69.29435483870968,
5,1,28.129032258064516,81.53943548387096,0.2806451612903226,21.646774193548385,14.312096774193549,120.87016129032257,1009.4354838709677,70.43709677419355,
5,2,27.991129032258065,81.94145161290322,0.3290322580645161,21.450000000000003,14.25,124.57016129032259,1008.9758064516129,70.86209677419355,
5,3,27.907258064516128,82.18201612903225,0.42338709677419356,21.60967741935484,14.317741935483872,122.20322580645161,1008.7096774193549,71.81935483870969,
5,4,27.87983870967742,82.23266129032258,0.36693548387096775,21.645967741935483,14.070967741935483,125.7766129032258,1008.6935483870968,74.13951612903226,
5,5,27.868548387096773,82.18096774193549,0.29838709677419356,21.440322580645162,14.171774193548387,125.48709677419355,1009.016129032258,74.3508064516129,
5,6,28.054032258064513,81.4058064516129,0.275,21.55483870967742,12.649193548387096,127.63387096774194,1009.2903225806451,74.92177419354839,
5,7,28.103225806451615,81.17362903225806,0.21451612903225808,21.649193548387096,12.931451612903226,123.3959677419355,1009.8790322580645,72.16935483870968,
5,8,28.174193548387095,80.87798387096775,0.18467741935483872,21.461290322580645,13.030645161290321,120.18870967741935,1010.3790322580645,69.99032258064516,
5,9,28.276612903225807,80.36620967741935,0.19274193548387097,21.36774193548387,12.98225806451613,124.47096774193548,1010.6693548387096,69.55000000000001,
5,10,28.39516129032258,79.74862903225807,0.1975806451612903,21.123387096774195,12.725000000000001,123.20967741935483,1010.4758064516129,68.10645161290323,
5,11,28.546774193548387,78.8759677419355,0.16129032258064516,20.59193548387097,11.974193548387097,126.58870967741936,1010.0887096774194,67.625,
5,12,28.687096774193545,78.12548387096774,0.10725806451612904,19.499193548387098,10.966935483870968,128.16209677419354,1009.4677419354839,65.37016129032257,
5,13,28.789516129032258,77.63814516129031,0.11048387096774193,18.190322580645162,9.893548387096773,131.3556451612903,1008.758064516129,64.825,
5,14,28.870967741935484,77.30274193548388,0.12177419354838709,17.447580645161292,9.475000000000001,143.2274193548387,1008.016129032258,63.57258064516129,
5,15,28.948387096774194,77.0133870967742,0.13306451612903225,16.37338709677419,9.764516129032257,155.71451612903226,1007.5887096774194,63.24112903225806,
5,16,29.02741935483871,76.85927419354839,0.1306451612903226,16.812903225806455,10.291935483870969,159.73145161290324,1007.5241935483871,63.15967741935484,
5,17,29.01532258064516,77.22177419354838,0.14193548387096774,17.092741935483872,11.223387096774195,149.06451612903226,1007.766129032258,64.06370967741935,
5,18,29.128225806451614,77.28887096774193,0.17096774193548386,18.398387096774194,11.546774193548387,129.28225806451613,1008.2903225806451,66.21370967741936,
5,19,28.987903225806452,78.39451612903225,0.20080645161290323,19.774193548387096,12.672580645161291,113.775,1009.1129032258065,67.04193548387097,
5,20,28.833870967741937,79.34540322580645,0.22258064516129034,20.718548387096774,13.606451612903227,116.56612903225808,1009.6451612903226,68.87258064516129,
5,21,28.716129032258067,79.8716935483871,0.2241935483870968,21.11935483870968,14.258064516129032,127.13870967741936,1010.1612903225806,69.89274193548388,
5,22,28.592741935483872,80.3283064516129,0.2661290322580645,21.503225806451614,14.656451612903227,121.84677419354838,1010.508064516129,69.42903225806452,
5,23,28.440322580645162,80.80612903225806,0.2975806451612903,21.79596774193548,14.803225806451612,120.85161290322581,1010.4435483870968,69.26612903225806,
6,0,27.825,82.87858333333334,0.49916666666666665,19.450833333333332,10.905,151.23416666666665,1009.95,82.41833333333334,
6,1,27.654999999999998,83.48216666666667,0.5458333333333333,19.184166666666666,11.019166666666667,162.91083333333333,1009.4583333333334,83.32166666666667,
6,2,27.559166666666666,83.70158333333333,0.5266666666666667,19.101666666666667,10.9075,160.68583333333333,1009.0333333333333,82.7475,
6,3,27.5625,83.48241666666667,0.5341666666666666,18.924166666666668,10.909166666666666,156.70333333333335,1008.7583333333333,83.815,
6,4,27.566666666666666,83.22775,0.5825,19.1175,10.920833333333333,161.37916666666666,1008.9166666666666,84.69416666666666,
6,5,27.509166666666665,83.55866666666667,0.565,19.07,11.090833333333334,161.34333333333333,1009.05,84.85083333333334,
6,6,27.694166666666668,82.30891666666666,0.45249999999999996,19.445833333333333,9.610000000000001,158.38500000000002,1009.35,83.63416666666667,
6,7,27.738333333333333,82.2175,0.3958333333333333,19.493333333333332,9.84,152.65916666666666,1009.9333333333333,83.54833333333333,
6,8,27.8125,81.85741666666667,0.31666666666666665,19.455,10.079166666666667,158.25750000000002,1010.2,80.62666666666668,
6,9,27.950833333333332,81.22483333333334,0.24833333333333335,19.379166666666666,10.151666666666667,157.48250000000002,1010.4916666666667,79.78916666666667,
6,10,28.045,80.81408333333334,0.23,19.729166666666668,10.207500000000001,164.79333333333335,1010.2416666666667,80.37083333333334,
6,11,28.151666666666664,80.37225,0.2075,19.736666666666668,10.376666666666667,163.11416666666668,1009.9416666666667,81.10416666666667,
6,12,28.276666666666664,79.77250000000001,0.15166666666666667,19.215,10.025,165.86916666666667,1009.4333333333333,80.86916666666666,
6,13,28.399166666666666,79.19924999999999,0.13,18.040000000000003,9.125,168.075,1008.8083333333333,80.975,
6,14,28.496666666666666,78.69808333333334,0.11666666666666667,17.246666666666666,8.4625,166.53166666666667,1008.075,81.57333333333332,
6,15,28.58,78.37683333333332,0.13833333333333334,15.738333333333333,8.695833333333333,169.1,1007.6583333333333,83.86833333333334,
6,16,28.648333333333333,78.21191666666667,0.12166666666666666,16.378333333333334,9.355833333333333,154.88250000000002,1007.625,86.08416666666668,
6,17,28.68,78.28666666666666,0.1375,17.134999999999998,10.349166666666667,148.42000000000002,1007.9333333333333,88.2425,
6,18,28.715,78.81291666666667,0.23249999999999998,18.194166666666668,10.568333333333333,141.09,1008.2166666666667,89.16083333333333,
6,19,28.550833333333333,79.88133333333333,0.3383333333333333,19.140833333333333,11.219166666666666,137.18083333333334,1009.0833333333334,88.96000000000001,
6,20,28.375,80.82549999999999,0.42416666666666664,19.657500000000002,12.004166666666666,139.47916666666666,1009.5583333333333,88.26583333333333,
6,21,28.230833333333333,81.34958333333334,0.4875,19.71916666666667,11.540833333333333,140.53833333333333,1010.075,86.66833333333334,
6,22,28.113333333333333,81.85,0.46166666666666667,19.385833333333334,11.297500000000001,149.21,1010.3333333333334,84.81583333333333,
6,23,27.954166666666666,82.41799999999999,0.4975,19.1825,10.964166666666667,149.31833333333333,1010.35,82.87583333333333,
7,0,27.86935483870968,82.19669354838709,0.5540322580645162,23.7758064516129,14.671774193548387,180.22016129032258,1008.8306451612904,91.15483870967742,
7,1,27.789516129032258,82.4208870967742,0.5153225806451612,24.19516129032258,15.195967741935483,187.19112903225806,1008.3790322580645,91.89032258064516,
7,2,27.686290322580643,82.74967741935482,0.49838709677419357,25.17983870967742,15.30967741935484,192.11854838709678,1007.9032258064516,93.09032258064516,
7,3,27.611290322580647,82.90048387096775,0.6387096774193549,24.8491935483871,15.63225806451613,202.56451612903226,1007.6774193548387,93.06612903225808,
7,4,27.55564516129032,83.15241935483871,0.6443548387096775,25.344354838709677,15.795967741935485,204.21854838709677,1007.6693548387096,91.97177419354838,
7,5,27.580645161290324,82.94338709677419,0.575,25.578225806451613,16.005645161290325,198.6209677419355,1007.8629032258065,92.26209677419355,
7,6,27.812096774193545,81.49169354838709,0.4645161290322581,25.341129032258067,14.412903225806453,210.13064516129032,1008.0725806451613,91.13306451612904,
7,7,27.891935483870967,81.12629032258064,0.3258064516129032,25.231451612903225,14.49274193548387,205.24435483870968,1008.5322580645161,90.04838709677419,
7,8,27.934677419354838,80.95959677419354,0.3120967741935484,25.031451612903226,14.596774193548388,195.1491935483871,1008.9193548387096,89.5508064516129,
7,9,28.00564516129032,80.72838709677418,0.2806451612903226,25.08951612903226,14.680645161290323,193.7459677419355,1009.233870967742,90.21532258064516,
7,10,28.11048387096774,80.29129032258065,0.23387096774193547,25.374193548387098,14.738709677419354,194.3943548387097,1009.0887096774194,90.26370967741936,
7,11,28.245967741935484,79.61475806451612,0.18306451612903224,25.203225806451613,14.59758064516129,188.55161290322582,1008.6209677419355,89.23709677419355,
7,12,28.393548387096775,78.86604838709677,0.13870967741935483,24.760483870967743,14.288709677419355,188.91612903225806,1008.1532258064516,87.41370967741935,
7,13,28.508870967741935,78.20395161290323,0.14919354838709678,24.162096774193547,13.830645161290322,190.6524193548387,1007.6129032258065,87.54516129032258,
7,14,28.59032258064516,77.87975806451612,0.16774193548387098,23.05806451612903,13.504838709677419,202.5274193548387,1006.9758064516129,87.76129032258065,
7,15,28.66774193548387,77.62362903225807,0.17258064516129032,21.99516129032258,13.176612903225807,202.93951612903226,1006.6612903225806,88.43064516129031,
7,16,28.697580645161292,77.68225806451613,0.19596774193548389,22.364516129032257,13.658064516129032,194.9774193548387,1006.6854838709677,89.43709677419355,
7,17,28.67096774193548,78.10935483870968,0.3096774193548387,22.983870967741936,14.082258064516129,190.0217741935484,1006.983870967742,90.43790322580645,
7,18,28.68951612903226,78.71274193548386,0.40564516129032263,23.475806451612904,14.231451612903227,193.5016129032258,1007.3629032258065,91.34193548387097,
7,19,28.491935483870968,79.98774193548387,0.5048387096774194,23.904032258064515,14.746774193548386,191.19032258064516,1008.1451612903226,92.94596774193548,
7,20,28.31048387096774,80.92983870967741,0.5459677419354839,23.88790322580645,15.066129032258065,185.52096774193546,1008.733870967742,92.99516129032257,
7,21,28.182258064516127,81.4108870967742,0.5411290322580645,23.919354838709676,14.939516129032258,176.7540322580645,1009.1129032258065,92.20887096774193,
7,22,28.108870967741936,81.59137096774194,0.4629032258064516,24.049193548387095,14.473387096774195,177.55806451612904,1009.4112903225806,92.75967741935484,
7,23,27.99435483870968,81.8808064516129,0.5258064516129033,23.326612903225808,14.446774193548388,176.6709677419355,1009.2903225806451,92.20645161290322,
8,0,27.816129032258065,82.06145161290323,0.40483870967741936,20.075000000000003,11.866935483870968,200.5572580645161,1009.8387096774194,86.3991935483871,
8,1,27.708870967741937,82.38806451612903,0.39838709677419354,20.76532258064516,12.383870967741935,200.82016129032257,1009.3225806451613,85.47096774193548,
8,2,27.623387096774195,82.54846774193548,0.41854838709677417,21.491935483870968,12.625,203.69758064516128,1008.9274193548387,85.29274193548386,
8,3,27.56693548387097,82.70774193548387,0.43870967741935485,20.87983870967742,12.86774193548387,208.708064516129,1008.5403225806451,86.81370967741935,
8,4,27.54758064516129,82.70145161290323,0.4370967741935484,21.44677419354839,12.821774193548388,206.60645161290324,1008.5887096774194,88.16612903225807,
8,5,27.563709677419357,82.5108870967742,0.4112903225806452,21.37983870967742,12.8,205.61532258064514,1008.8548387096774,88.49112903225806,
8,6,27.750806451612902,81.23879032258066,0.3959677419354839,21.186290322580643,11.515322580645162,216.20967741935485,1009.0403225806451,88.51693548387097,
8,7,27.820967741935487,80.91459677419354,0.34919354838709676,21.118548387096773,11.591129032258063,217.23145161290324,1009.4516129032259,87.09758064516129,
8,8,27.904032258064515,80.46104838709678,0.29354838709677417,20.98225806451613,11.711290322580645,204.9741935483871,1009.9758064516129,86.63548387096773,
8,9,27.970967741935485,80.18935483870968,0.2524193548387097,20.963709677419356,11.728225806451613,204.8524193548387,1010.2822580645161,86.56048387096774,
8,10,28.07177419354839,79.70701612903225,0.22258064516129034,21.126612903225805,11.783064516129032,204.93790322580645,1010.0564516129032,86.96209677419354,
8,11,28.20967741935484,79.0825,0.20403225806451614,21.379032258064516,11.630645161290323,207.50967741935486,1009.6935483870968,84.76774193548388,
8,12,28.358870967741936,78.39572580645161,0.1588709677419355,20.81693548387097,11.543548387096775,208.8483870967742,1009.1048387096774,85.11370967741935,
8,13,28.47741935483871,77.79177419354839,0.1282258064516129,20.336290322580645,10.948387096774193,209.91935483870967,1008.4596774193549,85.51209677419355,
8,14,28.56935483870968,77.37161290322581,0.1362903225806452,19.541129032258063,10.473387096774195,208.6266129032258,1007.741935483871,83.81290322580645,
8,15,28.649193548387096,77.07330645161291,0.14193548387096774,18.208064516129035,10.15241935483871,210.43790322580645,1007.516129032258,82.775,
8,16,28.663709677419355,77.21895161290323,0.16774193548387098,18.06693548387097,10.248387096774193,213.05967741935484,1007.5,83.4483870967742,
8,17,28.64516129032258,77.57322580645162,0.21370967741935484,18.14516129032258,10.768548387096773,204.64274193548388,1007.8548387096774,84.84435483870968,
8,18,28.68306451612903,77.90072580645162,0.34838709677419355,18.838709677419356,11.381451612903225,202.87983870967741,1008.1451612903226,86.77903225806452,
8,19,28.533870967741933,78.9841935483871,0.442741935483871,19.68548387096774,11.879838709677419,202.28387096774193,1008.9193548387096,87.23145161290323,
8,20,28.311290322580643,80.22282258064516,0.5080645161290323,20.425806451612903,12.275806451612903,196.87016129032259,1009.5725806451613,85.84677419354838,
8,21,28.188709677419357,80.76427419354839,0.5193548387096775,20.626612903225805,12.179032258064517,195.55,1010.0887096774194,86.25806451612904,
8,22,28.04758064516129,81.3674193548387,0.4991935483870968,20.10967741935484,11.736290322580645,187.1258064516129,1010.4112903225806,87.34758064516129,
8,23,27.908870967741933,81.83862903225807,0.5016129032258064,20.193548387096776,11.616935483870968,189.0790322580645,1010.2741935483871,87.6516129032258,
9,0,27.947499999999998,81.90583333333333,0.4375,23.158333333333335,14.408333333333333,192.91916666666665,1009.3333333333334,91.33,21.339285714285715
9,1,27.8175,82.33091666666665,0.45666666666666667,23.783333333333335,14.8225,194.86,1008.7666666666667,91.85166666666667,18.985714285714288
9,2,27.725,82.64358333333332,0.46499999999999997,23.834999999999997,15.086666666666668,195.87416666666667,1008.3583333333333,92.85416666666667,19.775000000000002
9,3,27.677500000000002,82.76841666666665,0.5133333333333333,24.110833333333336,15.471666666666666,202.06916666666666,1008.0416666666666,92.73583333333333,21.432142857142857
